contrast,reaction,name,mean_diff,cohens_d,p,p_adj
duodenum_vs_colon,r_3373,"inositolphosphotransferase (PI (1-16:1, 2-16:1) MIPC-B' (C26))",0.0,0.0,,
duodenum_vs_colon,r_3374,"inositolphosphotransferase (PI (1-18:0, 2-16:1) MIPC-B' (C26))",0.0,0.0,,
duodenum_vs_colon,r_3375,"inositolphosphotransferase (PI (1-18:1, 2-16:1) MIPC-B' (C26))",0.0,0.0,,
duodenum_vs_colon,r_3376,"inositolphosphotransferase (PI (1-16:0, 2-18:1) MIPC-B' (C26))",0.0,0.0,,
duodenum_vs_colon,r_3377,"inositolphosphotransferase (PI (1-16:1, 2-18:1) MIPC-B' (C26))",0.0,0.0,,
duodenum_vs_colon,r_3378,"inositolphosphotransferase (PI (1-18:0, 2-18:1) MIPC-B' (C26))",0.0,0.0,,
duodenum_vs_colon,r_3379,"inositolphosphotransferase (PI (1-18:1, 2-18:1) MIPC-B' (C26))",0.0,0.0,,
duodenum_vs_colon,r_3380,"inositolphosphotransferase (PI (1-16:0, 2-16:1) MIPC-B (C24))",0.0,0.0,,
duodenum_vs_colon,r_3381,"inositolphosphotransferase (PI (1-16:1, 2-16:1) MIPC-B (C24))",0.0,0.0,,
duodenum_vs_colon,r_3382,"inositolphosphotransferase (PI (1-18:0, 2-16:1) MIPC-B (C24))",0.0,0.0,,
duodenum_vs_colon,r_3383,"inositolphosphotransferase (PI (1-18:1, 2-16:1) MIPC-B (C24))",0.0,0.0,,
duodenum_vs_colon,r_3384,"inositolphosphotransferase (PI (1-16:0, 2-18:1) MIPC-B (C24))",0.0,0.0,,
duodenum_vs_colon,r_3385,"inositolphosphotransferase (PI (1-16:1, 2-18:1) MIPC-B (C24))",0.0,0.0,,
duodenum_vs_colon,r_3386,"inositolphosphotransferase (PI (1-18:0, 2-18:1) MIPC-B (C24))",0.0,0.0,,
duodenum_vs_colon,r_3387,"inositolphosphotransferase (PI (1-18:1, 2-18:1) MIPC-B (C24))",0.0,0.0,,
duodenum_vs_colon,r_3388,"inositolphosphotransferase (PI (1-16:0, 2-16:1) MIPC-B (C26))",0.0,0.0,,
duodenum_vs_colon,r_3389,"inositolphosphotransferase (PI (1-16:1, 2-16:1) MIPC-B (C26))",0.0,0.0,,
duodenum_vs_colon,r_3390,"inositolphosphotransferase (PI (1-18:0, 2-16:1) MIPC-B (C26))",0.0,0.0,,
duodenum_vs_colon,r_3391,"inositolphosphotransferase (PI (1-18:1, 2-16:1) MIPC-B (C26))",0.0,0.0,,
duodenum_vs_colon,r_3392,"inositolphosphotransferase (PI (1-16:0, 2-18:1) MIPC-B (C26))",0.0,0.0,,
duodenum_vs_colon,r_3393,"inositolphosphotransferase (PI (1-16:1, 2-18:1) MIPC-B (C26))",0.0,0.0,,
duodenum_vs_colon,r_3394,"inositolphosphotransferase (PI (1-18:0, 2-18:1) MIPC-B (C26))",0.0,0.0,,
duodenum_vs_colon,r_3395,"inositolphosphotransferase (PI (1-18:1, 2-18:1) MIPC-B (C26))",0.0,0.0,,
duodenum_vs_colon,r_3396,"inositolphosphotransferase (PI (1-16:0, 2-16:1) MIPC-C (C24))",0.0,0.0,,
duodenum_vs_colon,r_3397,"inositolphosphotransferase (PI (1-16:1, 2-16:1) MIPC-C (C24))",0.0,0.0,,
duodenum_vs_colon,r_3398,"inositolphosphotransferase (PI (1-18:0, 2-16:1) MIPC-C (C24))",0.0,0.0,,
duodenum_vs_colon,r_3399,"inositolphosphotransferase (PI (1-18:1, 2-16:1) MIPC-C (C24))",0.0,0.0,,
duodenum_vs_colon,r_3400,"inositolphosphotransferase (PI (1-16:0, 2-18:1) MIPC-C (C24))",0.0,0.0,,
duodenum_vs_colon,r_3401,"inositolphosphotransferase (PI (1-16:1, 2-18:1) MIPC-C (C24))",-0.0,-0.1826,0.3213942797694439,0.3315923296325207
duodenum_vs_colon,r_3402,"inositolphosphotransferase (PI (1-18:0, 2-18:1) MIPC-C (C24))",0.0,0.1826,0.3213942797694441,0.3315923296325207
duodenum_vs_colon,r_3403,"inositolphosphotransferase (PI (1-18:1, 2-18:1) MIPC-C (C24))",0.0,0.0,,
duodenum_vs_colon,r_3404,"inositolphosphotransferase (PI (1-16:0, 2-16:1) MIPC-C (C26))",0.0,0.0,,
duodenum_vs_colon,r_3405,"inositolphosphotransferase (PI (1-16:1, 2-16:1) MIPC-C (C26))",0.0,0.0,,
duodenum_vs_colon,r_3406,"inositolphosphotransferase (PI (1-18:0, 2-16:1) MIPC-C (C26))",0.0,0.0,,
duodenum_vs_colon,r_3407,"inositolphosphotransferase (PI (1-18:1, 2-16:1) MIPC-C (C26))",0.0,0.0,,
duodenum_vs_colon,r_3408,"inositolphosphotransferase (PI (1-16:0, 2-18:1) MIPC-C (C26))",0.0,0.0,,
duodenum_vs_colon,r_3409,"inositolphosphotransferase (PI (1-16:1, 2-18:1) MIPC-C (C26))",0.0,0.0,,
duodenum_vs_colon,r_3410,"inositolphosphotransferase (PI (1-18:0, 2-18:1) MIPC-C (C26))",0.0,0.0,,
duodenum_vs_colon,r_3411,"inositolphosphotransferase (PI (1-18:1, 2-18:1) MIPC-C (C26))",0.0,0.0,,
duodenum_vs_colon,r_3412,"inositolphosphotransferase (PI (1-16:0, 2-16:1) MIPC-D (C24))",0.0,0.0,,
duodenum_vs_colon,r_3413,"inositolphosphotransferase (PI (1-16:1, 2-16:1) MIPC-D (C24))",0.0,0.0,,
duodenum_vs_colon,r_3414,"inositolphosphotransferase (PI (1-18:0, 2-16:1) MIPC-D (C24))",0.0,0.0,,
duodenum_vs_colon,r_3415,"inositolphosphotransferase (PI (1-18:1, 2-16:1) MIPC-D (C24))",0.0,0.0,,
duodenum_vs_colon,r_3416,"inositolphosphotransferase (PI (1-16:0, 2-18:1) MIPC-D (C24))",0.0,0.0,,
duodenum_vs_colon,r_3417,"inositolphosphotransferase (PI (1-16:1, 2-18:1) MIPC-D (C24))",0.0,0.0,,
duodenum_vs_colon,r_3418,"inositolphosphotransferase (PI (1-18:0, 2-18:1) MIPC-D (C24))",0.0,0.0,,
duodenum_vs_colon,r_3419,"inositolphosphotransferase (PI (1-18:1, 2-18:1) MIPC-D (C24))",0.0,0.1826,0.3213942797694463,0.3315923296325207
duodenum_vs_colon,r_3420,"inositolphosphotransferase (PI (1-16:0, 2-16:1) MIPC-D (C26))",0.0,0.0,,
duodenum_vs_colon,r_3421,"inositolphosphotransferase (PI (1-16:1, 2-16:1) MIPC-D (C26))",0.0,0.0,,
duodenum_vs_colon,r_3422,"inositolphosphotransferase (PI (1-18:0, 2-16:1) MIPC-D (C26))",0.0,0.0,,
duodenum_vs_colon,r_3423,"inositolphosphotransferase (PI (1-18:1, 2-16:1) MIPC-D (C26))",0.0,0.0,,
duodenum_vs_colon,r_3424,"inositolphosphotransferase (PI (1-16:0, 2-18:1) MIPC-D (C26))",0.0,0.0,,
duodenum_vs_colon,r_3425,"inositolphosphotransferase (PI (1-16:1, 2-18:1) MIPC-D (C26))",0.0,0.0,,
duodenum_vs_colon,r_3426,"inositolphosphotransferase (PI (1-18:0, 2-18:1) MIPC-D (C26))",0.0,0.0,,
duodenum_vs_colon,r_3427,"inositolphosphotransferase (PI (1-18:1, 2-18:1) MIPC-D (C26))",0.0,0.0,,
duodenum_vs_colon,r_3428,"IPC synthase (PI (1-16:0, 2-16:1) ceramide-1 (C24))",0.0,0.0,,
duodenum_vs_colon,r_3429,"IPC synthase (PI (1-16:1, 2-16:1) ceramide-1 (C24))",0.0,0.0,,
duodenum_vs_colon,r_3430,"IPC synthase (PI (1-18:0, 2-16:1) ceramide-1 (C24))",0.0,0.0,,
duodenum_vs_colon,r_3431,"IPC synthase (PI (1-18:1, 2-16:1) ceramide-1 (C24))",0.0,0.0,,
duodenum_vs_colon,r_3432,"IPC synthase (PI (1-16:0, 2-18:1) ceramide-1 (C24))",0.0,0.0,,
duodenum_vs_colon,r_3433,"IPC synthase (PI (1-16:1, 2-18:1) ceramide-1 (C24))",0.0,0.0,,
duodenum_vs_colon,r_3434,"IPC synthase (PI (1-18:0, 2-18:1) ceramide-1 (C24))",0.0,0.0,,
duodenum_vs_colon,r_3435,"IPC synthase (PI (1-18:1, 2-18:1) ceramide-1 (C24))",-0.0,-0.1826,0.3213942797694461,0.3315923296325207
duodenum_vs_colon,r_3436,"IPC synthase (PI (1-16:0, 2-16:1) ceramide-1 (C26))",0.0,0.0,,
duodenum_vs_colon,r_3437,"IPC synthase (PI (1-16:1, 2-16:1) ceramide-1 (C26))",0.0,0.0,,
duodenum_vs_colon,r_3438,"IPC synthase (PI (1-18:0, 2-16:1) ceramide-1 (C26))",0.0,0.0,,
duodenum_vs_colon,r_3439,"IPC synthase (PI (1-18:1, 2-16:1) ceramide-1 (C26))",0.0,0.0,,
duodenum_vs_colon,r_3440,"IPC synthase (PI (1-16:0, 2-18:1) ceramide-1 (C26))",0.0,0.0,,
duodenum_vs_colon,r_3441,"IPC synthase (PI (1-16:1, 2-18:1) ceramide-1 (C26))",0.0,0.0,,
duodenum_vs_colon,r_3442,"IPC synthase (PI (1-18:0, 2-18:1) ceramide-1 (C26))",0.0,0.0,,
duodenum_vs_colon,r_3443,"IPC synthase (PI (1-18:1, 2-18:1) ceramide-1 (C26))",0.0,0.0,,
duodenum_vs_colon,r_3444,"IPC synthase (PI (1-16:0, 2-16:1) ceramide-2' (C24))",0.0,0.0,,
duodenum_vs_colon,r_3445,"IPC synthase (PI (1-16:1, 2-16:1) ceramide-2' (C24))",0.0,0.0,,
duodenum_vs_colon,r_3446,"IPC synthase (PI (1-18:0, 2-16:1) ceramide-2' (C24))",0.0,0.0,,
duodenum_vs_colon,r_3447,"IPC synthase (PI (1-18:1, 2-16:1) ceramide-2' (C24))",0.0,0.0,,
duodenum_vs_colon,r_3448,"IPC synthase (PI (1-16:0, 2-18:1) ceramide-2' (C24))",0.0,0.0,,
duodenum_vs_colon,r_3449,"IPC synthase (PI (1-16:1, 2-18:1) ceramide-2' (C24))",0.0,0.0,,
duodenum_vs_colon,r_3450,"IPC synthase (PI (1-18:0, 2-18:1) ceramide-2' (C24))",0.0,0.0,,
duodenum_vs_colon,r_3451,"IPC synthase (PI (1-18:1, 2-18:1) ceramide-2' (C24))",0.0,0.0,,
duodenum_vs_colon,r_3452,"IPC synthase (PI (1-16:0, 2-16:1) ceramide-2' (C26))",0.0,0.0,,
duodenum_vs_colon,r_3453,"IPC synthase (PI (1-16:1, 2-16:1) ceramide-2' (C26))",0.0,0.0,,
duodenum_vs_colon,r_3454,"IPC synthase (PI (1-18:0, 2-16:1) ceramide-2' (C26))",0.0,0.0,,
duodenum_vs_colon,r_3455,"IPC synthase (PI (1-18:1, 2-16:1) ceramide-2' (C26))",0.0,0.0,,
duodenum_vs_colon,r_3456,"IPC synthase (PI (1-16:0, 2-18:1) ceramide-2' (C26))",0.0,0.0,,
duodenum_vs_colon,r_3457,"IPC synthase (PI (1-16:1, 2-18:1) ceramide-2' (C26))",0.0,0.0,,
duodenum_vs_colon,r_3458,"IPC synthase (PI (1-18:0, 2-18:1) ceramide-2' (C26))",0.0,0.0,,
duodenum_vs_colon,r_3459,"IPC synthase (PI (1-18:1, 2-18:1) ceramide-2' (C26))",0.0,0.0,,
duodenum_vs_colon,r_3460,"IPC synthase (PI (1-16:0, 2-16:1) ceramide-2 (C24))",0.0,0.0,,
duodenum_vs_colon,r_3461,"IPC synthase (PI (1-16:1, 2-16:1) ceramide-2 (C24))",0.0,0.0,,
duodenum_vs_colon,r_3462,"IPC synthase (PI (1-18:0, 2-16:1) ceramide-2 (C24))",0.0,0.0,,
duodenum_vs_colon,r_3463,"IPC synthase (PI (1-18:1, 2-16:1) ceramide-2 (C24))",0.0,0.0,,
duodenum_vs_colon,r_3464,"IPC synthase (PI (1-16:0, 2-18:1) ceramide-2 (C24))",0.0,0.0,,
duodenum_vs_colon,r_3465,"IPC synthase (PI (1-16:1, 2-18:1) ceramide-2 (C24))",0.0,0.0,,
duodenum_vs_colon,r_3466,"IPC synthase (PI (1-18:0, 2-18:1) ceramide-2 (C24))",0.0,0.0,,
duodenum_vs_colon,r_3467,"IPC synthase (PI (1-18:1, 2-18:1) ceramide-2 (C24))",0.0,0.0,,
duodenum_vs_colon,r_3468,"IPC synthase (PI (1-16:0, 2-16:1) ceramide-2 (C26))",0.0,0.0,,
duodenum_vs_colon,r_3469,"IPC synthase (PI (1-16:1, 2-16:1) ceramide-2 (C26))",0.0,0.0,,
duodenum_vs_colon,r_3470,"IPC synthase (PI (1-18:0, 2-16:1) ceramide-2 (C26))",0.0,0.0,,
duodenum_vs_colon,r_3471,"IPC synthase (PI (1-18:1, 2-16:1) ceramide-2 (C26))",0.0,0.0,,
duodenum_vs_colon,r_3472,"IPC synthase (PI (1-16:0, 2-18:1) ceramide-2 (C26))",0.0,0.0,,
duodenum_vs_colon,r_3473,"IPC synthase (PI (1-16:1, 2-18:1) ceramide-2 (C26))",0.0,0.0,,
duodenum_vs_colon,r_3474,"IPC synthase (PI (1-18:0, 2-18:1) ceramide-2 (C26))",0.0,0.0,,
duodenum_vs_colon,r_3475,"IPC synthase (PI (1-18:1, 2-18:1) ceramide-2 (C26))",0.0,0.0,,
duodenum_vs_colon,r_3476,"IPC synthase (PI (1-16:0, 2-16:1) ceramide-3 (C24))",0.0,0.0,,
duodenum_vs_colon,r_3477,"IPC synthase (PI (1-16:1, 2-16:1) ceramide-3 (C24))",0.0,0.0,,
duodenum_vs_colon,r_3478,"IPC synthase (PI (1-18:0, 2-16:1) ceramide-3 (C24))",0.0,0.0,,
duodenum_vs_colon,r_3479,"IPC synthase (PI (1-18:1, 2-16:1) ceramide-3 (C24))",0.0,0.0,,
duodenum_vs_colon,r_3480,"IPC synthase (PI (1-16:0, 2-18:1) ceramide-3 (C24))",0.0,0.0,,
duodenum_vs_colon,r_3481,"IPC synthase (PI (1-16:1, 2-18:1) ceramide-3 (C24))",0.0,0.0,,
duodenum_vs_colon,r_3482,"IPC synthase (PI (1-18:0, 2-18:1) ceramide-3 (C24))",0.0,0.0,,
duodenum_vs_colon,r_3483,"IPC synthase (PI (1-18:1, 2-18:1) ceramide-3 (C24))",0.0,0.0,,
duodenum_vs_colon,r_3484,"IPC synthase (PI (1-16:0, 2-16:1) ceramide-3 (C26))",0.0,0.0,,
duodenum_vs_colon,r_3485,"IPC synthase (PI (1-16:1, 2-16:1) ceramide-3 (C26))",0.0,0.0,,
duodenum_vs_colon,r_3486,"IPC synthase (PI (1-18:0, 2-16:1) ceramide-3 (C26))",0.0,0.0,,
duodenum_vs_colon,r_3487,"IPC synthase (PI (1-18:1, 2-16:1) ceramide-3 (C26))",0.0,0.0,,
duodenum_vs_colon,r_3488,"IPC synthase (PI (1-16:0, 2-18:1) ceramide-3 (C26))",0.0,0.0,,
duodenum_vs_colon,r_3489,"IPC synthase (PI (1-16:1, 2-18:1) ceramide-3 (C26))",0.0,0.0,,
duodenum_vs_colon,r_3490,"IPC synthase (PI (1-18:0, 2-18:1) ceramide-3 (C26))",0.0,0.0,,
duodenum_vs_colon,r_3491,"IPC synthase (PI (1-18:1, 2-18:1) ceramide-3 (C26))",0.0,0.0,,
duodenum_vs_colon,r_3492,"IPC synthase (PI (1-16:0, 2-16:1) ceramide-4 (C24))",0.0,0.0,,
duodenum_vs_colon,r_3493,"IPC synthase (PI (1-16:1, 2-16:1) ceramide-4 (C24))",0.0,0.0,,
duodenum_vs_colon,r_3494,"IPC synthase (PI (1-18:0, 2-16:1) ceramide-4 (C24))",0.0,0.0,,
duodenum_vs_colon,r_3495,"IPC synthase (PI (1-18:1, 2-16:1) ceramide-4 (C24))",0.0,0.0,,
duodenum_vs_colon,r_3496,"IPC synthase (PI (1-16:0, 2-18:1) ceramide-4 (C24))",0.0,0.0,,
duodenum_vs_colon,r_3497,"IPC synthase (PI (1-16:1, 2-18:1) ceramide-4 (C24))",0.0,0.0,,
duodenum_vs_colon,r_3498,"IPC synthase (PI (1-18:0, 2-18:1) ceramide-4 (C24))",0.0,0.0,,
duodenum_vs_colon,r_3499,"IPC synthase (PI (1-18:1, 2-18:1) ceramide-4 (C24))",0.0,0.0,,
duodenum_vs_colon,r_3500,"IPC synthase (PI (1-16:0, 2-16:1) ceramide-4 (C26))",0.0,0.0,,
duodenum_vs_colon,r_3501,"IPC synthase (PI (1-16:1, 2-16:1) ceramide-4 (C26))",0.0,0.0,,
duodenum_vs_colon,r_3502,"IPC synthase (PI (1-18:0, 2-16:1) ceramide-4 (C26))",0.0,0.0,,
duodenum_vs_colon,r_3503,"IPC synthase (PI (1-18:1, 2-16:1) ceramide-4 (C26))",0.0,0.0,,
duodenum_vs_colon,r_3504,"IPC synthase (PI (1-16:0, 2-18:1) ceramide-4 (C26))",0.0,0.0,,
duodenum_vs_colon,r_3505,"IPC synthase (PI (1-16:1, 2-18:1) ceramide-4 (C26))",0.0,0.0,,
duodenum_vs_colon,r_3506,"IPC synthase (PI (1-18:0, 2-18:1) ceramide-4 (C26))",0.0,0.0,,
duodenum_vs_colon,r_3507,"IPC synthase (PI (1-18:1, 2-18:1) ceramide-4 (C26))",0.0,0.0,,
duodenum_vs_colon,r_3508,"laurate transport, cytoplasm-ER membrane",0.0,0.0,,
duodenum_vs_colon,r_3509,"myristate transport, cytoplasm-ER membrane",0.0,10.7719,3.653768737846736e-54,4.6410636946691895e-53
duodenum_vs_colon,r_3510,"palmitate transport, cytoplasm-ER membrane",0.0,0.1826,0.3213942797694776,0.3315923296325207
duodenum_vs_colon,r_3511,"palmitoleate transport, cytoplasm-ER membrane",-0.00032,-8.8632,1.8223699762741367e-49,4.793349078679878e-49
duodenum_vs_colon,r_3512,"stearate transport, cytoplasm-ER membrane",-0.0,-0.1826,0.32139427976944507,0.3315923296325207
duodenum_vs_colon,r_3513,"oleate transport, cytoplasm-ER membrane",-0.0,-0.2535,0.1679141699413236,0.26803411624852846
duodenum_vs_colon,r_3514,"malonyl-CoA transport, cytoplasm-ER membrane",-0.0,-0.1826,0.32139427976944557,0.3315923296325207
duodenum_vs_colon,r_3515,"lauroyl-CoA transport, cytoplasm-ER membrane",-0.0,-10.7719,3.653768737846736e-54,4.6410636946691895e-53
duodenum_vs_colon,r_3516,"myristoyl-CoA transport, cytoplasm-ER membrane",0.0,0.0,,
duodenum_vs_colon,r_3517,"palmitoyl-CoA transport, cytoplasm-ER membrane",0.006829,8.8632,1.8223699818834173e-49,4.793349078679878e-49
duodenum_vs_colon,r_3518,"palmitoleoyl-CoA transport, cytoplasm-ER membrane",0.0,1.8449,1.736913197505958e-14,3.339572234818219e-14
duodenum_vs_colon,r_3519,"stearoyl-CoA transport, cytoplasm-ER membrane",0.002123,8.8632,1.822369980525748e-49,4.793349078679878e-49
duodenum_vs_colon,r_3520,"oleoyl-CoA transport, cytoplasm-ER membrane",0.0,1.2815,2.5111386879646677e-09,4.563621907807935e-09
duodenum_vs_colon,r_3521,"icosanoyl-CoA transport, cytoplasm-ER membrane",0.0,0.0,,
duodenum_vs_colon,r_3522,"docosanoyl-CoA transport, cytoplasm-ER membrane",0.0,0.0,,
duodenum_vs_colon,r_3523,"tetracosanoyl-CoA transport, cytoplasm-ER membrane",0.0,0.1826,0.3213942797694448,0.3315923296325207
duodenum_vs_colon,r_3524,"hexacosanoyl-CoA transport, cytoplasm-ER membrane",-0.0,-0.1826,0.3213942797694461,0.3315923296325207
duodenum_vs_colon,r_3525,"H+ transport, cytoplasm-ER membrane",-0.001581,-8.8632,1.8223699813573283e-49,4.793349078679878e-49
duodenum_vs_colon,r_3526,"H2O transport, cytoplasm-ER membrane",-0.013113,-8.8632,1.822369981647988e-49,4.793349078679878e-49
duodenum_vs_colon,r_3527,"CO2 transport, cytoplasm-ER membrane",-0.0,-0.1826,0.3213942797694461,0.3315923296325207
duodenum_vs_colon,r_3528,"coenzyme A transport, cytoplasm-ER membrane",-0.008952,-8.8632,1.8223699817342522e-49,4.793349078679878e-49
duodenum_vs_colon,r_3529,"NADPH transport, cytoplasm-ER membrane",-0.0,-0.1826,0.3213942797694438,0.3315923296325207
duodenum_vs_colon,r_3530,"NADP(+) transport, cytoplasm-ER membrane",-0.0,-0.1826,0.32139427976944607,0.3315923296325207
duodenum_vs_colon,r_3531,"O2 transport, cytoplasm-ER membrane",0.006791,8.8632,1.8223699815474573e-49,4.793349078679878e-49
duodenum_vs_colon,r_3532,"NADH transport, cytoplasm-ER membrane",0.012844,8.8632,1.8223699815474778e-49,4.793349078679878e-49
duodenum_vs_colon,r_3533,"NAD transport, cytoplasm-ER membrane",-0.012844,-8.8632,1.8223699815474246e-49,4.793349078679878e-49
duodenum_vs_colon,r_3534,"glycerol 3-phosphate transport, cytoplasm-ER membrane",0.0038,8.8632,1.8223699811290856e-49,4.793349078679878e-49
duodenum_vs_colon,r_3535,"dihydroxyacetone phosphate transport, cytoplasm-ER membrane",0.0,0.0,,
duodenum_vs_colon,r_3536,"diphosphate transport, cytoplasm-ER membrane",-0.003012,-8.8632,1.8223699818611023e-49,4.793349078679878e-49
duodenum_vs_colon,r_3537,"phosphate transport, cytoplasm-ER membrane",-0.000468,-8.8632,1.822369976419898e-49,4.793349078679878e-49
duodenum_vs_colon,r_3538,"CTP transport, cytoplasm-ER membrane",0.003332,8.8632,1.82236998154419e-49,4.793349078679878e-49
duodenum_vs_colon,r_3539,"CDP transport, cytoplasm-ER membrane",0.0,0.0,,
duodenum_vs_colon,r_3540,"CMP transport, cytoplasm-ER membrane",-0.003332,-8.8632,1.8223699815447936e-49,4.793349078679878e-49
duodenum_vs_colon,r_3541,"CDP-ethanolamine transport, cytoplasm-ER membrane",0.0,0.0,,
duodenum_vs_colon,r_3542,"CDP-choline transport, cytoplasm-ER membrane",0.0,0.0,,
duodenum_vs_colon,r_3543,"ATP transport, cytoplasm-ER membrane",-0.00032,-8.8632,1.822369978035367e-49,4.793349078679878e-49
duodenum_vs_colon,r_3544,"AMP transport, cytoplasm-ER membrane",0.00032,8.8632,1.822369978038045e-49,4.793349078679878e-49
duodenum_vs_colon,r_3545,"L-serine transport, cytoplasm-ER membrane",0.002864,8.8632,1.822369981538217e-49,4.793349078679878e-49
duodenum_vs_colon,r_3546,"myo-inositol transport, cytoplasm-ER membrane",0.000469,8.8632,1.8223699814527667e-49,4.793349078679878e-49
duodenum_vs_colon,r_3547,"S-adenosyl-L-methionine transport, cytoplasm-ER membrane",0.005649,8.8632,1.8223699814631564e-49,4.793349078679878e-49
duodenum_vs_colon,r_3548,"S-adenosyl-L-homocysteine transport, cytoplasm-ER membrane",-0.005649,-8.8632,1.822369981463002e-49,4.793349078679878e-49
duodenum_vs_colon,r_3549,"episterol transport, cytoplasm-ER membrane",0.0,0.0,,
duodenum_vs_colon,r_3550,"fecosterol transport, cytoplasm-ER membrane",0.0,0.0,,
duodenum_vs_colon,r_3551,"lanosterol transport, cytoplasm-ER membrane",0.0,0.0,,
duodenum_vs_colon,r_3552,"ergosterol transport, cytoplasm-ER membrane",0.0,0.0,,
duodenum_vs_colon,r_3553,"zymosterol transport, cytoplasm-ER membrane",0.0,0.0,,
duodenum_vs_colon,r_3554,"diglyceride (1-16:0, 2-16:1) transport, cytoplasm-ER membrane",-0.0,-1.6256,1.6544548127936241e-12,3.140570821105862e-12
duodenum_vs_colon,r_3555,"diglyceride (1-16:1, 2-16:1) transport, cytoplasm-ER membrane",-0.0,-0.1826,0.3213942794389347,0.3315923296325207
duodenum_vs_colon,r_3556,"diglyceride (1-18:0, 2-16:1) transport, cytoplasm-ER membrane",-0.0,-0.1826,0.32139427976944523,0.3315923296325207
duodenum_vs_colon,r_3557,"diglyceride (1-18:1, 2-16:1) transport, cytoplasm-ER membrane",-0.0,-0.1826,0.3213942797694447,0.3315923296325207
duodenum_vs_colon,r_3558,"diglyceride (1-16:0, 2-18:1) transport, cytoplasm-ER membrane",-0.0,-0.1826,0.3213942797694438,0.3315923296325207
duodenum_vs_colon,r_3559,"diglyceride (1-16:1, 2-18:1) transport, cytoplasm-ER membrane",0.0,1.9833,1.0571835380621481e-15,2.123701155886174e-15
duodenum_vs_colon,r_3560,"diglyceride (1-18:0, 2-18:1) transport, cytoplasm-ER membrane",0.0,1.8907,6.8302474329961006e-15,1.3391353104680758e-14
duodenum_vs_colon,r_3561,"diglyceride (1-18:1, 2-18:1) transport, cytoplasm-ER membrane",0.0,0.0,,
duodenum_vs_colon,r_3562,"1-phosphatidyl-1D-myo-inositol (1-16:0, 2-16:1) transport, cytoplasm-ER membrane",0.0,0.1826,0.32139427976944457,0.3315923296325207
duodenum_vs_colon,r_3563,"1-phosphatidyl-1D-myo-inositol (1-16:1, 2-16:1) transport, cytoplasm-ER membrane",-0.000469,-8.8632,1.8223699814527276e-49,4.793349078679878e-49
duodenum_vs_colon,r_3564,"1-phosphatidyl-1D-myo-inositol (1-18:0, 2-16:1) transport, cytoplasm-ER membrane",0.0,0.1826,0.3213942797694439,0.3315923296325207
duodenum_vs_colon,r_3565,"1-phosphatidyl-1D-myo-inositol (1-18:1, 2-16:1) transport, cytoplasm-ER membrane",0.0,0.0,,
duodenum_vs_colon,r_3566,"1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1) transport, cytoplasm-ER membrane",0.0,0.0,,
duodenum_vs_colon,r_3567,"1-phosphatidyl-1D-myo-inositol (1-16:1, 2-18:1) transport, cytoplasm-ER membrane",-0.0,-0.1826,0.3213942797694438,0.3315923296325207
duodenum_vs_colon,r_3568,"1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1) transport, cytoplasm-ER membrane",0.0,0.0,,
duodenum_vs_colon,r_3569,"1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:1) transport, cytoplasm-ER membrane",-0.0,-0.2367,0.1999229340597722,0.31700927392744754
duodenum_vs_colon,r_3570,"sn-glycero-3-phosphocholine transport, ER membrane-cytoplasm",0.0,0.0,,
duodenum_vs_colon,r_3571,"hexadecanoate (n-C16:0) transport, cytoplasm-lipid particle",-0.0,-0.8208,3.299061860908499e-05,5.89682614060591e-05
duodenum_vs_colon,r_3572,"hexadecenoate (n-C16:1) transport, cytoplasm-lipid particle",-0.0,-0.1826,0.32133918771145686,0.3315923296325207
duodenum_vs_colon,r_3573,"octadecanoate (n-C18:0) transport, cytoplasm-lipid particle",0.0,0.2008,0.2759368685586309,0.3315923296325207
duodenum_vs_colon,r_3574,"octadecenoate (n-C18:1) transport, cytoplasm-lipid particle",-0.0,-1.7962,3.244888653730425e-14,6.189132671811706e-14
duodenum_vs_colon,r_3575,"lauroyl-CoA transport, cytoplasm-lipid particle",0.0,10.7719,3.653768737846736e-54,4.6410636946691895e-53
duodenum_vs_colon,r_3576,"myristoyl-CoA transport, cytoplasm-lipid particle",0.0,0.0,,
duodenum_vs_colon,r_3577,"palmitoyl-CoA transport, cytoplasm-lipid particle",-0.0,-1.9003,5.6181011950712e-15,1.1105981501514923e-14
duodenum_vs_colon,r_3578,"palmitoleoyl-CoA transport, cytoplasm-lipid particle",-0.0,-1.8449,1.736913197505958e-14,3.339572234818219e-14
duodenum_vs_colon,r_3579,"stearoyl-CoA transport, cytoplasm-lipid particle",0.0,0.1826,0.32137599417303275,0.3315923296325207
duodenum_vs_colon,r_3580,"oleoyl-CoA transport, cytoplasm-lipid particle",-0.0,-1.2815,2.5111386879646677e-09,4.563621907807935e-09
duodenum_vs_colon,r_3581,"glycerol 3-phosphate transport, cytoplasm-lipid particle",0.0,1.9281,3.2023256762506002e-15,6.340923478346959e-15
duodenum_vs_colon,r_3582,"dihydroxyacetone phosphate transport, cytoplasm-lipid particle",0.0,0.0,,
duodenum_vs_colon,r_3583,"NADPH transport, cytoplasm-lipid particle",0.0,0.0,,
